local_date,local_time,day_type_id,total_carriageway_flow,vehicles_less_5_2m,vehicles_5_21m_6_6m,vehicles_6_61m_11_6m,vehicles_above_11_6m,speed_value,quality_index,network_link_id,ntis_model_version,timestamp,vehicle_count,vehicle_length_total,pct_vehicles_less_5_2m,pct_vehicles_5_21m_6_6m,pct_vehicles_6_61m_11_6m,pct_vehicles_above_11_6m,hour,minute,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,vehicle_count_change,speed_change,vehicle_count_rolling_mean_1h,vehicle_count_rolling_std_1h,speed_rolling_mean_1h,density_proxy,queue_proxy
2026-03-01,07:29:00,6.0,90.0,79.0,6.0,3.0,2.0,101.43,15.0,118021802.0,23.0,2026-03-01 07:29:00,90.0,90.0,87.77777777777777,6.666666666666667,3.3333333333333335,2.2222222222222223,7,29,6,1,3,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,13.0,0.730000000000004,87.5,7.047458170621987,102.5275,0.08166969147005444,0.0
2026-03-01,07:44:00,6.0,128.0,116.0,6.0,4.0,2.0,101.63,15.0,118021802.0,23.0,2026-03-01 07:44:00,128.0,128.0,90.625,4.6875,3.125,1.5625,7,44,6,1,3,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,38.0,0.19999999999998863,96.5,21.946905628508695,102.4025,0.1161524500907441,0.0
2026-03-01,07:59:00,6.0,110.0,103.0,3.0,3.0,1.0,100.02,15.0,118021802.0,23.0,2026-03-01 07:59:00,110.0,110.0,93.63636363636364,2.727272727272727,2.727272727272727,0.9090909090909091,7,59,6,1,3,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-18.0,-1.6099999999999994,101.25,22.41093483101497,100.945,0.0998185117967332,0.0
2026-03-01,08:14:00,6.0,139.0,130.0,7.0,2.0,0.0,102.81,15.0,118021802.0,23.0,2026-03-01 08:14:00,139.0,139.0,93.5251798561151,5.0359712230215825,1.4388489208633095,0.0,8,14,6,1,3,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,29.0,2.7900000000000063,116.75,21.46896985573986,101.4725,0.12613430127041741,0.0
2026-03-01,08:29:00,6.0,190.0,181.0,7.0,1.0,1.0,103.33,15.0,118021802.0,23.0,2026-03-01 08:29:00,190.0,190.0,95.26315789473684,3.684210526315789,0.5263157894736842,0.5263157894736842,8,29,6,1,3,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,51.0,0.519999999999996,141.75,34.3159341025905,101.94749999999999,0.1724137931034483,0.0
2026-03-01,08:44:00,6.0,230.0,216.0,7.0,2.0,5.0,99.94,15.0,118021802.0,23.0,2026-03-01 08:44:00,230.0,230.0,93.91304347826087,3.0434782608695654,0.8695652173913043,2.1739130434782608,8,44,6,1,3,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,40.0,-3.3900000000000006,167.25,53.325259805586825,101.525,0.20871143375680581,0.0
2026-03-01,08:59:00,6.0,316.0,286.0,16.0,10.0,4.0,97.66,15.0,118021802.0,23.0,2026-03-01 08:59:00,316.0,316.0,90.50632911392405,5.063291139240507,3.1645569620253164,1.2658227848101267,8,59,6,1,3,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,86.0,-2.280000000000001,218.75,74.76797442755822,100.935,0.2867513611615245,0.0
2026-03-01,09:14:00,6.0,345.0,313.0,11.0,9.0,12.0,101.52,15.0,118021802.0,23.0,2026-03-01 09:14:00,345.0,345.0,90.72463768115942,3.1884057971014492,2.608695652173913,3.4782608695652173,9,14,6,1,3,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,29.0,3.8599999999999994,270.25,72.43560358460932,100.6125,0.31306715063520874,0.0
2026-03-01,09:29:00,6.0,372.0,352.0,14.0,3.0,3.0,97.11,15.0,118021802.0,23.0,2026-03-01 09:29:00,372.0,372.0,94.6236559139785,3.763440860215054,0.8064516129032258,0.8064516129032258,9,29,6,1,3,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,27.0,-4.409999999999997,315.75,61.57042038728229,99.0575,0.33756805807622503,0.0
2026-03-01,09:44:00,6.0,429.0,414.0,8.0,5.0,2.0,98.88,15.0,118021802.0,23.0,2026-03-01 09:44:00,429.0,429.0,96.5034965034965,1.8648018648018647,1.1655011655011656,0.4662004662004662,9,44,6,1,3,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,57.0,1.769999999999996,365.5,48.114446894877645,98.79249999999999,0.3892921960072595,0.0
2026-03-01,09:59:00,6.0,541.0,509.0,23.0,5.0,4.0,96.23,15.0,118021802.0,23.0,2026-03-01 09:59:00,541.0,541.0,94.08502772643253,4.251386321626617,0.9242144177449169,0.7393715341959335,9,59,6,1,3,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,112.0,-2.6499999999999915,421.75,86.8691544795965,98.435,0.4909255898366606,0.0
2026-03-01,10:14:00,6.0,503.0,483.0,11.0,4.0,5.0,95.6,15.0,118021802.0,23.0,2026-03-01 10:14:00,503.0,503.0,96.02385685884693,2.1868787276341948,0.7952286282306162,0.9940357852882704,10,14,6,1,3,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-38.0,-0.6300000000000097,461.25,75.51765797922145,96.955,0.45644283121597096,0.0
2026-03-01,10:29:00,6.0,467.0,453.0,8.0,3.0,3.0,98.87,15.0,118021802.0,23.0,2026-03-01 10:29:00,467.0,467.0,97.00214132762312,1.7130620985010707,0.6423982869379015,0.6423982869379015,10,29,6,1,3,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-36.0,3.2700000000000102,485.0,48.02776974487436,97.395,0.4237749546279492,0.0
2026-03-01,10:44:00,6.0,506.0,493.0,11.0,2.0,0.0,96.67,15.0,118021802.0,23.0,2026-03-01 10:44:00,506.0,506.0,97.4308300395257,2.1739130434782608,0.3952569169960474,0.0,10,44,6,1,3,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,39.0,-2.200000000000003,504.25,30.236567265481746,96.8425,0.4591651542649728,0.0
2026-03-01,10:59:00,6.0,523.0,499.0,18.0,5.0,1.0,97.77,15.0,118021802.0,23.0,2026-03-01 10:59:00,523.0,523.0,95.41108986615679,3.4416826003824093,0.9560229445506693,0.19120458891013384,10,59,6,1,3,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,17.0,1.0999999999999943,499.75,23.542514733987154,97.22749999999999,0.4745916515426497,0.0
2026-03-01,11:14:00,6.0,581.0,553.0,21.0,6.0,1.0,99.21,15.0,118021802.0,23.0,2026-03-01 11:14:00,581.0,581.0,95.18072289156626,3.614457831325301,1.0327022375215147,0.17211703958691912,11,14,6,1,3,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,58.0,1.4399999999999977,519.25,47.37351580788576,98.13,0.5272232304900182,0.0
2026-03-01,11:29:00,6.0,646.0,613.0,22.0,7.0,4.0,96.42,15.0,118021802.0,23.0,2026-03-01 11:29:00,646.0,646.0,94.89164086687306,3.4055727554179565,1.08359133126935,0.6191950464396285,11,29,6,1,3,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,65.0,-2.789999999999992,564.0,63.39821238278992,97.5175,0.5862068965517241,0.0
2026-03-01,11:44:00,6.0,626.0,594.0,23.0,5.0,4.0,96.64,15.0,118021802.0,23.0,2026-03-01 11:44:00,626.0,626.0,94.88817891373802,3.6741214057507987,0.7987220447284344,0.6389776357827476,11,44,6,1,3,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-20.0,0.21999999999999886,594.0,54.583269720064735,97.50999999999999,0.5680580762250453,0.0
2026-03-01,11:59:00,6.0,650.0,626.0,14.0,9.0,1.0,98.6,15.0,118021802.0,23.0,2026-03-01 11:59:00,650.0,650.0,96.3076923076923,2.1538461538461537,1.3846153846153846,0.15384615384615385,11,59,6,1,3,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,24.0,1.9599999999999937,625.75,31.626729201736996,97.7175,0.5898366606170599,0.0
2026-03-01,12:14:00,6.0,719.0,693.0,19.0,5.0,2.0,96.54,15.0,118021802.0,23.0,2026-03-01 12:14:00,719.0,719.0,96.38386648122392,2.642559109874826,0.6954102920723227,0.27816411682892905,12,14,6,1,3,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,69.0,-2.059999999999988,660.25,40.54935264588086,97.05,0.6524500907441017,0.0
2026-03-01,12:29:00,6.0,646.0,624.0,15.0,4.0,3.0,98.59,15.0,118021802.0,23.0,2026-03-01 12:29:00,646.0,646.0,96.59442724458205,2.321981424148607,0.6191950464396285,0.46439628482972134,12,29,6,1,3,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-73.0,2.049999999999997,660.25,40.54935264588086,97.5925,0.5862068965517241,0.0
2026-03-01,12:44:00,6.0,606.0,587.0,15.0,3.0,1.0,100.17,15.0,118021802.0,23.0,2026-03-01 12:44:00,606.0,606.0,96.86468646864687,2.4752475247524752,0.49504950495049505,0.16501650165016502,12,44,6,1,3,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-40.0,1.5799999999999983,655.25,46.91392828006062,98.47500000000001,0.5499092558983666,0.0
2026-03-01,12:59:00,6.0,672.0,652.0,16.0,2.0,2.0,97.66,15.0,118021802.0,23.0,2026-03-01 12:59:00,672.0,672.0,97.02380952380952,2.380952380952381,0.2976190476190476,0.2976190476190476,12,59,6,1,3,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,66.0,-2.510000000000005,660.75,47.38055156566533,98.24000000000001,0.6098003629764065,0.0
2026-03-01,13:14:00,6.0,668.0,651.0,12.0,2.0,3.0,99.45,15.0,118021802.0,23.0,2026-03-01 13:14:00,668.0,668.0,97.45508982035929,1.7964071856287425,0.29940119760479045,0.4491017964071856,13,14,6,1,3,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-4.0,1.7900000000000063,648.0,30.2434565925701,98.9675,0.6061705989110708,0.0
2026-03-01,13:29:00,6.0,642.0,617.0,22.0,2.0,1.0,99.34,15.0,118021802.0,23.0,2026-03-01 13:29:00,642.0,642.0,96.10591900311528,3.4267912772585665,0.3115264797507788,0.1557632398753894,13,29,6,1,3,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-26.0,-0.10999999999999943,647.0,30.397368307141413,99.155,0.5825771324863884,0.0
2026-03-01,13:44:00,6.0,625.0,601.0,20.0,1.0,3.0,97.85,15.0,118021802.0,23.0,2026-03-01 13:44:00,625.0,625.0,96.16,3.2,0.16,0.48,13,44,6,1,3,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-17.0,-1.490000000000009,651.75,22.246722605064146,98.575,0.5671506352087115,0.0
2026-03-01,13:59:00,6.0,583.0,563.0,13.0,7.0,0.0,100.15,15.0,118021802.0,23.0,2026-03-01 13:59:00,583.0,583.0,96.56946826758147,2.2298456260720414,1.2006861063464835,0.0,13,59,6,1,3,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-42.0,2.3000000000000114,629.5,35.68846685788943,99.19749999999999,0.5290381125226861,0.0
2026-03-01,14:14:00,6.0,551.0,530.0,12.0,7.0,2.0,98.24,15.0,118021802.0,23.0,2026-03-01 14:14:00,551.0,551.0,96.18874773139746,2.1778584392014517,1.2704174228675136,0.3629764065335753,14,14,6,1,3,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-32.0,-1.9100000000000108,600.25,41.14506855829348,98.895,0.5,0.0
2026-03-01,14:29:00,6.0,560.0,544.0,12.0,3.0,1.0,99.83,15.0,118021802.0,23.0,2026-03-01 14:29:00,560.0,560.0,97.14285714285714,2.142857142857143,0.5357142857142857,0.17857142857142858,14,29,6,1,3,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,9.0,1.5900000000000034,579.75,33.03911822875027,99.0175,0.5081669691470054,0.0
2026-03-01,14:44:00,6.0,543.0,516.0,19.0,4.0,4.0,98.77,15.0,118021802.0,23.0,2026-03-01 14:44:00,543.0,543.0,95.02762430939227,3.4990791896869244,0.7366482504604052,0.7366482504604052,14,44,6,1,3,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-17.0,-1.0600000000000023,559.25,17.289206652321297,99.2475,0.4927404718693285,0.0
2026-03-01,14:59:00,6.0,516.0,494.0,17.0,4.0,1.0,100.83,15.0,118021802.0,23.0,2026-03-01 14:59:00,516.0,516.0,95.73643410852713,3.2945736434108532,0.7751937984496124,0.1937984496124031,14,59,6,1,3,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-27.0,2.0600000000000023,542.5,18.98244803320526,99.4175,0.46823956442831216,0.0
2026-03-01,15:14:00,6.0,546.0,525.0,13.0,2.0,6.0,101.73,15.0,118021802.0,23.0,2026-03-01 15:14:00,546.0,546.0,96.15384615384616,2.380952380952381,0.3663003663003663,1.098901098901099,15,14,6,1,3,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,30.0,0.9000000000000057,541.25,18.391574157749652,100.28999999999999,0.4954627949183303,0.0
2026-03-01,15:29:00,6.0,566.0,546.0,14.0,4.0,2.0,99.47,15.0,118021802.0,23.0,2026-03-01 15:29:00,566.0,566.0,96.46643109540636,2.4734982332155475,0.7067137809187279,0.35335689045936397,15,29,6,1,3,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,20.0,-2.260000000000005,542.75,20.548722588034636,100.2,0.5136116152450091,0.0
2026-03-01,15:44:00,6.0,485.0,467.0,15.0,3.0,0.0,106.17,15.0,118021802.0,23.0,2026-03-01 15:44:00,485.0,485.0,96.28865979381443,3.0927835051546393,0.6185567010309279,0.0,15,44,6,1,3,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-81.0,6.700000000000003,528.25,35.40597877948493,102.05,0.4401088929219601,0.0
2026-03-01,15:59:00,6.0,576.0,553.0,13.0,7.0,3.0,99.2,15.0,118021802.0,23.0,2026-03-01 15:59:00,576.0,576.0,96.00694444444444,2.256944444444444,1.215277777777778,0.5208333333333333,15,59,6,1,3,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,91.0,-6.969999999999999,543.25,40.78704859797209,101.6425,0.5226860254083484,0.0
2026-03-01,16:14:00,6.0,566.0,549.0,12.0,3.0,2.0,100.93,15.0,118021802.0,23.0,2026-03-01 16:14:00,566.0,566.0,96.99646643109541,2.1201413427561837,0.5300353356890459,0.35335689045936397,16,14,6,1,3,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-10.0,1.730000000000004,548.25,42.42935304715361,101.44250000000001,0.5136116152450091,0.0
2026-03-01,16:29:00,6.0,527.0,505.0,15.0,7.0,0.0,100.79,15.0,118021802.0,23.0,2026-03-01 16:29:00,527.0,527.0,95.82542694497154,2.846299810246679,1.3282732447817838,0.0,16,29,6,1,3,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-39.0,-0.14000000000000057,538.5,41.4608248832558,101.77250000000001,0.4782214156079855,0.0
2026-03-01,16:44:00,6.0,496.0,470.0,21.0,3.0,2.0,101.53,15.0,118021802.0,23.0,2026-03-01 16:44:00,496.0,496.0,94.75806451612904,4.233870967741935,0.6048387096774194,0.4032258064516129,16,44,6,1,3,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-31.0,0.7399999999999949,541.25,36.83634980106838,100.6125,0.4500907441016334,0.0
2026-03-01,16:59:00,6.0,461.0,447.0,11.0,2.0,1.0,100.31,15.0,118021802.0,23.0,2026-03-01 16:59:00,461.0,461.0,96.96312364425162,2.386117136659436,0.43383947939262474,0.21691973969631237,16,59,6,1,3,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-35.0,-1.2199999999999989,512.5,44.710177812216344,100.89,0.41833030852994557,0.0
2026-03-01,17:14:00,6.0,432.0,419.0,11.0,1.0,1.0,100.85,15.0,118021802.0,23.0,2026-03-01 17:14:00,432.0,432.0,96.99074074074075,2.5462962962962963,0.23148148148148145,0.23148148148148145,17,14,6,1,3,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-29.0,0.539999999999992,479.0,41.33602141796753,100.87,0.39201451905626133,0.0
2026-03-01,17:29:00,6.0,369.0,361.0,7.0,1.0,0.0,103.89,15.0,118021802.0,23.0,2026-03-01 17:29:00,369.0,369.0,97.8319783197832,1.8970189701897018,0.27100271002710025,0.0,17,29,6,1,3,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-63.0,3.0400000000000063,439.5,53.79281240711133,101.645,0.33484573502722326,0.0
2026-03-01,17:44:00,6.0,393.0,380.0,7.0,4.0,2.0,101.32,15.0,118021802.0,23.0,2026-03-01 17:44:00,393.0,393.0,96.69211195928753,1.7811704834605597,1.0178117048346056,0.5089058524173028,17,44,6,1,3,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,24.0,-2.5700000000000074,413.75,40.8197256237717,101.5925,0.3566243194192377,0.0
2026-03-01,17:59:00,6.0,340.0,318.0,12.0,3.0,7.0,102.49,15.0,118021802.0,23.0,2026-03-01 17:59:00,340.0,340.0,93.52941176470588,3.5294117647058822,0.8823529411764706,2.0588235294117645,17,59,6,1,3,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-53.0,1.1700000000000017,383.5,38.923000912057184,102.1375,0.308529945553539,0.0
2026-03-01,18:14:00,6.0,332.0,321.0,8.0,1.0,2.0,99.46,15.0,118021802.0,23.0,2026-03-01 18:14:00,332.0,332.0,96.6867469879518,2.4096385542168677,0.30120481927710846,0.6024096385542169,18,14,6,1,3,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-8.0,-3.030000000000001,358.5,27.95830228512937,101.78999999999999,0.30127041742286753,0.0
2026-03-01,18:29:00,6.0,334.0,322.0,12.0,0.0,0.0,100.05,15.0,118021802.0,23.0,2026-03-01 18:29:00,334.0,334.0,96.40718562874252,3.592814371257485,0.0,0.0,18,29,6,1,3,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.0,0.5900000000000034,349.75,29.033027170218926,100.83,0.3030852994555354,0.0
2026-03-01,18:44:00,6.0,322.0,310.0,10.0,1.0,1.0,102.26,15.0,118021802.0,23.0,2026-03-01 18:44:00,322.0,322.0,96.27329192546584,3.1055900621118013,0.3105590062111801,0.3105590062111801,18,44,6,1,3,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-12.0,2.210000000000008,332.0,7.483314773548108,101.065,0.29219600725952816,0.0
2026-03-01,18:59:00,6.0,294.0,283.0,7.0,1.0,3.0,97.77,15.0,118021802.0,23.0,2026-03-01 18:59:00,294.0,294.0,96.25850340136054,2.380952380952381,0.3401360544217687,1.0204081632653061,18,59,6,1,3,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-28.0,-4.490000000000009,320.5,18.430047929038867,99.88499999999999,0.26678765880217786,0.0
2026-03-01,19:14:00,6.0,268.0,258.0,5.0,1.0,4.0,100.89,15.0,118021802.0,23.0,2026-03-01 19:14:00,268.0,268.0,96.26865671641791,1.8656716417910446,0.3731343283582089,1.4925373134328357,19,14,6,1,3,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-26.0,3.1200000000000045,304.5,29.54657340538837,100.2425,0.24319419237749546,0.0
2026-03-01,19:29:00,6.0,247.0,237.0,8.0,1.0,1.0,98.97,15.0,118021802.0,23.0,2026-03-01 19:29:00,247.0,247.0,95.95141700404858,3.2388663967611335,0.4048582995951417,0.4048582995951417,19,29,6,1,3,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-21.0,-1.9200000000000017,282.75,32.4692161901085,99.9725,0.22413793103448276,0.0
2026-03-01,19:44:00,6.0,228.0,221.0,2.0,3.0,2.0,100.58,15.0,118021802.0,23.0,2026-03-01 19:44:00,228.0,228.0,96.9298245614035,0.8771929824561403,1.3157894736842104,0.8771929824561403,19,44,6,1,3,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-19.0,1.6099999999999994,259.25,28.347545455177197,99.5525,0.20689655172413793,0.0
2026-03-01,19:59:00,6.0,214.0,202.0,6.0,3.0,3.0,101.12,15.0,118021802.0,23.0,2026-03-01 19:59:00,214.0,214.0,94.39252336448598,2.803738317757009,1.4018691588785046,1.4018691588785046,19,59,6,1,3,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-14.0,0.5400000000000063,239.25,23.457408211479887,100.39,0.19419237749546278,0.0
2026-03-01,20:14:00,6.0,226.0,217.0,7.0,2.0,0.0,102.06,15.0,118021802.0,23.0,2026-03-01 20:14:00,226.0,226.0,96.01769911504425,3.0973451327433628,0.8849557522123894,0.0,20,14,6,1,3,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,12.0,0.9399999999999977,228.75,13.64734406395632,100.68249999999999,0.20508166969147004,0.0
2026-03-01,20:29:00,6.0,169.0,160.0,4.0,1.0,4.0,101.54,15.0,118021802.0,23.0,2026-03-01 20:29:00,169.0,169.0,94.67455621301775,2.366863905325444,0.591715976331361,2.366863905325444,20,29,6,1,3,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-57.0,-0.519999999999996,209.25,27.536339626028795,101.325,0.15335753176043557,0.0
2026-03-01,20:44:00,6.0,180.0,174.0,3.0,1.0,2.0,103.53,15.0,118021802.0,23.0,2026-03-01 20:44:00,180.0,180.0,96.66666666666667,1.6666666666666667,0.5555555555555556,1.1111111111111112,20,44,6,1,3,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,11.0,1.9899999999999949,197.25,27.09704780967852,102.0625,0.16333938294010888,0.0
2026-03-01,20:59:00,6.0,158.0,152.0,6.0,0.0,0.0,103.94,15.0,118021802.0,23.0,2026-03-01 20:59:00,158.0,158.0,96.20253164556962,3.79746835443038,0.0,0.0,20,59,6,1,3,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-22.0,0.4099999999999966,183.25,29.881711240601167,102.76750000000001,0.14337568058076225,0.0
2026-03-01,21:14:00,6.0,140.0,136.0,3.0,1.0,0.0,100.55,15.0,118021802.0,23.0,2026-03-01 21:14:00,140.0,140.0,97.14285714285714,2.142857142857143,0.7142857142857143,0.0,21,14,6,1,3,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-18.0,-3.3900000000000006,161.75,17.056279391082633,102.39,0.12704174228675136,0.0
2026-03-01,21:29:00,6.0,153.0,147.0,3.0,1.0,2.0,100.88,15.0,118021802.0,23.0,2026-03-01 21:29:00,153.0,153.0,96.07843137254902,1.9607843137254901,0.6535947712418301,1.3071895424836601,21,29,6,1,3,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,13.0,0.3299999999999983,157.75,16.660832312142656,102.225,0.13883847549909256,0.0
2026-03-01,21:44:00,6.0,110.0,105.0,4.0,0.0,1.0,98.27,15.0,118021802.0,23.0,2026-03-01 21:44:00,110.0,110.0,95.45454545454545,3.6363636363636362,0.0,0.9090909090909091,21,44,6,1,3,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-43.0,-2.6099999999999994,140.25,21.54646142641533,100.91,0.0998185117967332,0.0
2026-03-01,21:59:00,6.0,99.0,91.0,3.0,3.0,2.0,103.2,15.0,118021802.0,23.0,2026-03-01 21:59:00,99.0,99.0,91.91919191919192,3.0303030303030303,3.0303030303030303,2.0202020202020203,21,59,6,1,3,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-11.0,4.930000000000007,125.5,25.22564832335013,100.725,0.08983666061705989,0.0
2026-03-01,22:14:00,6.0,118.0,115.0,3.0,0.0,0.0,101.13,15.0,118021802.0,23.0,2026-03-01 22:14:00,118.0,118.0,97.45762711864407,2.5423728813559325,0.0,0.0,22,14,6,1,3,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,19.0,-2.0700000000000074,120.0,23.338094752285812,100.87,0.10707803992740472,0.0
2026-03-01,22:29:00,6.0,91.0,89.0,1.0,0.0,1.0,102.4,15.0,118021802.0,23.0,2026-03-01 22:29:00,91.0,91.0,97.8021978021978,1.098901098901099,0.0,1.098901098901099,22,29,6,1,3,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-27.0,1.2700000000000102,104.5,11.902380714238245,101.25,0.08257713248638839,0.0
2026-03-01,22:44:00,6.0,103.0,100.0,3.0,0.0,0.0,102.27,15.0,118021802.0,23.0,2026-03-01 22:44:00,103.0,103.0,97.0873786407767,2.912621359223301,0.0,0.0,22,44,6,1,3,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12.0,-0.13000000000000966,102.75,11.324751652906295,102.25,0.09346642468239565,0.0
2026-03-01,22:59:00,6.0,108.0,102.0,3.0,1.0,2.0,101.61,15.0,118021802.0,23.0,2026-03-01 22:59:00,108.0,108.0,94.44444444444444,2.7777777777777777,0.9259259259259258,1.8518518518518516,22,59,6,1,3,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,5.0,-0.6599999999999966,105.0,11.224972160321997,101.85249999999999,0.09800362976406533,0.0
2026-03-01,23:14:00,6.0,57.0,56.0,1.0,0.0,0.0,101.87,15.0,118021802.0,23.0,2026-03-01 23:14:00,57.0,57.0,98.24561403508771,1.7543859649122806,0.0,0.0,23,14,6,1,3,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-51.0,0.2600000000000051,89.75,22.969182252168604,102.0375,0.05172413793103448,0.0
2026-03-01,23:29:00,6.0,62.0,60.0,1.0,0.0,1.0,104.81,15.0,118021802.0,23.0,2026-03-01 23:29:00,62.0,62.0,96.7741935483871,1.6129032258064515,0.0,1.6129032258064515,23,29,6,1,3,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,5.0,2.9399999999999977,82.5,26.714540360385588,102.64,0.056261343012704176,0.0
2026-03-01,23:44:00,6.0,45.0,42.0,1.0,0.0,2.0,103.55,15.0,118021802.0,23.0,2026-03-01 23:44:00,45.0,45.0,93.33333333333333,2.2222222222222223,0.0,4.444444444444445,23,44,6,1,3,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-17.0,-1.2600000000000051,68.0,27.604347483684595,102.96,0.04083484573502722,0.0
2026-03-01,23:59:00,6.0,37.0,35.0,2.0,0.0,0.0,98.34,15.0,118021802.0,23.0,2026-03-01 23:59:00,37.0,37.0,94.5945945945946,5.405405405405405,0.0,0.0,23,59,6,1,3,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-8.0,-5.209999999999994,50.25,11.354147553500903,102.14250000000001,0.03357531760435572,0.0
